PATHS,Debian 9,Debian 10
/boot/grub/i386-pc/gcry_rsa.mod,EXISTS,EXISTS
/boot/grub/i386-pc/linux16.mod,EXISTS,EXISTS
/boot/grub/i386-pc/macbless.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ldm.mod,EXISTS,EXISTS
/boot/grub/i386-pc/signature_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/random.mod,EXISTS,EXISTS
/boot/grub/i386-pc/reiserfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_rijndael.mod,EXISTS,EXISTS
/boot/grub/i386-pc/multiboot.mod,EXISTS,EXISTS
/boot/grub/i386-pc/archelp.mod,EXISTS,EXISTS
/boot/grub/i386-pc/scsi.mod,EXISTS,EXISTS
/boot/grub/i386-pc/usbms.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_msdos.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_bsd.mod,EXISTS,EXISTS
/boot/grub/i386-pc/truecrypt.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ata.mod,EXISTS,EXISTS
/boot/grub/i386-pc/echo.mod,EXISTS,EXISTS
/boot/grub/i386-pc/mdraid09.mod,EXISTS,EXISTS
/boot/grub/i386-pc/msdospart.mod,EXISTS,EXISTS
/boot/grub/i386-pc/offsetio.mod,EXISTS,EXISTS
/boot/grub/i386-pc/extcmd.mod,EXISTS,EXISTS
/boot/grub/i386-pc/efiemu.mod,EXISTS,EXISTS
/boot/grub/i386-pc/legacycfg.mod,EXISTS,EXISTS
/boot/grub/i386-pc/newc.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gfxterm.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_sha1.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_sha256.mod,EXISTS,EXISTS
/boot/grub/i386-pc/priority_queue.mod,EXISTS,EXISTS
/boot/grub/i386-pc/hwmatch.mod,EXISTS,EXISTS
/boot/grub/i386-pc/fat.mod,EXISTS,EXISTS
/boot/grub/i386-pc/password.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_serpent.mod,EXISTS,EXISTS
/boot/grub/i386-pc/crc64.mod,EXISTS,EXISTS
/boot/grub/i386-pc/help.mod,EXISTS,EXISTS
/boot/grub/i386-pc/sfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/eval.mod,EXISTS,EXISTS
/boot/grub/i386-pc/plan9.mod,EXISTS,EXISTS
/boot/grub/i386-pc/diskfilter.mod,EXISTS,EXISTS
/boot/grub/i386-pc/file.mod,EXISTS,EXISTS
/boot/grub/i386-pc/command.lst,EXISTS,EXISTS
/boot/grub/i386-pc/cmosdump.mod,EXISTS,EXISTS
/boot/grub/i386-pc/efiemu32.o,EXISTS,EXISTS
/boot/grub/i386-pc/search_label.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cmostest.mod,EXISTS,EXISTS
/boot/grub/i386-pc/minix_be.mod,EXISTS,EXISTS
/boot/grub/i386-pc/dm_nv.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gfxterm_background.mod,EXISTS,EXISTS
/boot/grub/i386-pc/macho.mod,EXISTS,EXISTS
/boot/grub/i386-pc/minix3.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_crc.mod,EXISTS,EXISTS
/boot/grub/i386-pc/nilfs2.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_md4.mod,EXISTS,EXISTS
/boot/grub/i386-pc/usbserial_usbdebug.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_rfc2268.mod,EXISTS,EXISTS
/boot/grub/i386-pc/xnu_uuid.mod,EXISTS,EXISTS
/boot/grub/i386-pc/jfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cbtime.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gfxmenu.mod,EXISTS,EXISTS
/boot/grub/i386-pc/mdraid1x.mod,EXISTS,EXISTS
/boot/grub/i386-pc/legacy_password_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ufs2.mod,EXISTS,EXISTS
/boot/grub/i386-pc/hello.mod,EXISTS,EXISTS
/boot/grub/i386-pc/hexdump.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_dfly.mod,EXISTS,EXISTS
/boot/grub/i386-pc/afs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/datehook.mod,EXISTS,EXISTS
/boot/grub/i386-pc/video_bochs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/lsacpi.mod,EXISTS,EXISTS
/boot/grub/i386-pc/iso9660.mod,EXISTS,EXISTS
/boot/grub/i386-pc/http.mod,EXISTS,EXISTS
/boot/grub/i386-pc/vbe.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_amiga.mod,EXISTS,EXISTS
/boot/grub/i386-pc/mul_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/play.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ctz_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/xnu_uuid_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/partmap.lst,EXISTS,EXISTS
/boot/grub/i386-pc/cat.mod,EXISTS,EXISTS
/boot/grub/i386-pc/modinfo.sh,EXISTS,EXISTS
/boot/grub/i386-pc/time.mod,EXISTS,EXISTS
/boot/grub/i386-pc/adler32.mod,EXISTS,EXISTS
/boot/grub/i386-pc/video.lst,EXISTS,EXISTS
/boot/grub/i386-pc/lvm.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gettext.mod,EXISTS,EXISTS
/boot/grub/i386-pc/raid6rec.mod,EXISTS,EXISTS
/boot/grub/i386-pc/boot.img,EXISTS,EXISTS
/boot/grub/i386-pc/tga.mod,EXISTS,EXISTS
/boot/grub/i386-pc/usbserial_pl2303.mod,EXISTS,EXISTS
/boot/grub/i386-pc/mmap.mod,EXISTS,EXISTS
/boot/grub/i386-pc/boot.mod,EXISTS,EXISTS
/boot/grub/i386-pc/lzopio.mod,EXISTS,EXISTS
/boot/grub/i386-pc/bfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/sendkey.mod,EXISTS,EXISTS
/boot/grub/i386-pc/pxechain.mod,EXISTS,EXISTS
/boot/grub/i386-pc/test_blockarg.mod,EXISTS,EXISTS
/boot/grub/i386-pc/moddep.lst,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_seed.mod,EXISTS,EXISTS
/boot/grub/i386-pc/search_fs_uuid.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_twofish.mod,EXISTS,EXISTS
/boot/grub/i386-pc/geli.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cmp_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_acorn.mod,EXISTS,EXISTS
/boot/grub/i386-pc/testspeed.mod,EXISTS,EXISTS
/boot/grub/i386-pc/xfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/zfscrypt.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_gpt.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_cast5.mod,EXISTS,EXISTS
/boot/grub/i386-pc/vga_text.mod,EXISTS,EXISTS
/boot/grub/i386-pc/png.mod,EXISTS,EXISTS
/boot/grub/i386-pc/xnu.mod,EXISTS,EXISTS
/boot/grub/i386-pc/keystatus.mod,EXISTS,EXISTS
/boot/grub/i386-pc/tftp.mod,EXISTS,EXISTS
/boot/grub/i386-pc/usbtest.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_whirlpool.mod,EXISTS,EXISTS
/boot/grub/i386-pc/hfspluscomp.mod,EXISTS,EXISTS
/boot/grub/i386-pc/normal.mod,EXISTS,EXISTS
/boot/grub/i386-pc/tr.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_arcfour.mod,EXISTS,EXISTS
/boot/grub/i386-pc/morse.mod,EXISTS,EXISTS
/boot/grub/i386-pc/terminfo.mod,EXISTS,EXISTS
/boot/grub/i386-pc/aout.mod,EXISTS,EXISTS
/boot/grub/i386-pc/regexp.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cbmemc.mod,EXISTS,EXISTS
/boot/grub/i386-pc/part_plan.mod,EXISTS,EXISTS
/boot/grub/i386-pc/minix3_be.mod,EXISTS,EXISTS
/boot/grub/i386-pc/progress.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ohci.mod,EXISTS,EXISTS
/boot/grub/i386-pc/zfsinfo.mod,EXISTS,EXISTS
/boot/grub/i386-pc/videotest_checksum.mod,EXISTS,EXISTS
/boot/grub/i386-pc/reboot.mod,EXISTS,EXISTS
/boot/grub/i386-pc/video_fb.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ahci.mod,EXISTS,EXISTS
/boot/grub/i386-pc/luks.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gcry_camellia.mod,EXISTS,EXISTS
/boot/grub/i386-pc/vga.mod,EXISTS,EXISTS
/boot/grub/i386-pc/functional_test.mod,EXISTS,EXISTS
/boot/grub/i386-pc/udf.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cbls.mod,EXISTS,EXISTS
/boot/grub/i386-pc/setjmp.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cbfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/gptsync.mod,EXISTS,EXISTS
/boot/grub/i386-pc/verify.mod,EXISTS,EXISTS
/boot/grub/i386-pc/fs.lst,EXISTS,EXISTS
/boot/grub/i386-pc/bufio.mod,EXISTS,EXISTS
/boot/grub/i386-pc/video_colors.mod,EXISTS,EXISTS
/boot/grub/i386-pc/true.mod,EXISTS,EXISTS
/boot/grub/i386-pc/parttool.mod,EXISTS,EXISTS
/boot/grub/i386-pc/cmp.mod,EXISTS,EXISTS
/boot/grub/i386-pc/ufs1.mod,EXISTS,EXISTS
/boot/grub/i386-pc/crypto.lst,EXISTS,EXISTS
/boot/grub/i386-pc/lsapm.mod,EXISTS,EXISTS
/boot/grub/i386-pc/hfs.mod,EXISTS,EXISTS
/boot/grub/i386-pc/videoinfo.mod,EXISTS,EXISTS
/boot/grub/i386-pc/elf.mod,EXISTS,EXISTS
/boot/grub/i386-pc/usb_keyboard.mod,EXISTS,EXISTS
/boot/grub/i386-pc/btrfs.mod,EXISTS,EXISTS
/boot/System.map-4.9.0-13-amd64,EXISTS,NOT EXISTS
/boot/vmlinuz-4.9.0-13-amd64,EXISTS,NOT EXISTS
/usr/bin/loadunimap,EXISTS,EXISTS
/usr/bin/lsns,EXISTS,EXISTS
/usr/bin/toe,EXISTS,EXISTS
/usr/bin/zdump,EXISTS,EXISTS
/usr/bin/2to3-2.7,EXISTS,EXISTS
/usr/bin/watchgnupg,EXISTS,NOT EXISTS
/usr/bin/systemd-path,EXISTS,EXISTS
/usr/bin/unlink,EXISTS,EXISTS
/usr/bin/sudoreplay,EXISTS,EXISTS
/usr/bin/grub-render-label,EXISTS,EXISTS
/usr/bin/gpgparsemail,EXISTS,NOT EXISTS
/usr/bin/printf,EXISTS,EXISTS
/usr/bin/clear_console,EXISTS,EXISTS
/usr/bin/systemd-resolve,EXISTS,NOT EXISTS
/usr/bin/setmetamode,EXISTS,EXISTS
/usr/bin/busctl,EXISTS,EXISTS
/usr/bin/cmp,EXISTS,EXISTS
/usr/bin/linux-version,EXISTS,EXISTS
/usr/bin/pldd,EXISTS,EXISTS
/usr/bin/tzselect,EXISTS,EXISTS
/usr/bin/fallocate,EXISTS,EXISTS
/usr/bin/nproc,EXISTS,EXISTS
/usr/bin/pg,EXISTS,NOT EXISTS
/usr/bin/lsb_release,EXISTS,EXISTS
/usr/bin/tabs,EXISTS,EXISTS
/usr/bin/grub-syslinux2cfg,EXISTS,EXISTS
/usr/bin/c_rehash,EXISTS,EXISTS
/usr/bin/mawk,EXISTS,EXISTS
/usr/bin/codepage,EXISTS,EXISTS
/usr/bin/script,EXISTS,EXISTS
/usr/bin/debconf-set-selections,EXISTS,EXISTS
/usr/bin/pinentry-curses,EXISTS,NOT EXISTS
/usr/bin/chardetect3,EXISTS,EXISTS
/usr/bin/od,EXISTS,EXISTS
/usr/bin/flock,EXISTS,EXISTS
/usr/bin/systemd-detect-virt,EXISTS,EXISTS
/usr/bin/kbdinfo,EXISTS,EXISTS
/usr/bin/skill,EXISTS,EXISTS
/usr/bin/tty,EXISTS,EXISTS
/usr/bin/paste,EXISTS,EXISTS
/usr/bin/col,EXISTS,EXISTS
/usr/bin/grub-mknetdir,EXISTS,EXISTS
/usr/bin/sensible-browser,EXISTS,EXISTS
/usr/bin/id,EXISTS,EXISTS
/usr/bin/numfmt,EXISTS,EXISTS
/usr/bin/stdbuf,EXISTS,EXISTS
/usr/bin/shuf,EXISTS,EXISTS
/usr/bin/chsh,EXISTS,EXISTS
/usr/bin/deb-systemd-invoke,EXISTS,EXISTS
/usr/bin/debconf-apt-progress,EXISTS,EXISTS
/usr/bin/lsipc,EXISTS,EXISTS
/usr/bin/scp,EXISTS,EXISTS
/usr/bin/env,EXISTS,EXISTS
/usr/bin/2to3-3.5,EXISTS,NOT EXISTS
/usr/bin/catchsegv,EXISTS,EXISTS
/usr/bin/update-alternatives,EXISTS,EXISTS
/usr/bin/nstat,EXISTS,EXISTS
/usr/bin/groups,EXISTS,EXISTS
/usr/bin/setvtrgb,EXISTS,EXISTS
/usr/bin/dh_python2,EXISTS,EXISTS
/usr/bin/dbus-send,EXISTS,EXISTS
/usr/bin/look,EXISTS,EXISTS
/usr/bin/localectl,EXISTS,EXISTS
/usr/bin/fmt,EXISTS,EXISTS
/usr/bin/dbus-cleanup-sockets,EXISTS,EXISTS
/usr/bin/apt-key,EXISTS,EXISTS
/usr/bin/md5sum,EXISTS,EXISTS
/usr/bin/gpg,EXISTS,NOT EXISTS
/usr/bin/prlimit,EXISTS,EXISTS
/usr/bin/logname,EXISTS,EXISTS
/usr/bin/shred,EXISTS,EXISTS
/usr/bin/dpkg-trigger,EXISTS,EXISTS
/usr/bin/expiry,EXISTS,EXISTS
/usr/bin/grub-script-check,EXISTS,EXISTS
/usr/bin/head,EXISTS,EXISTS
/usr/bin/lcf,EXISTS,EXISTS
/usr/bin/systemd-socket-activate,EXISTS,EXISTS
/usr/bin/perl5.24.1,EXISTS,NOT EXISTS
/usr/bin/splitfont,EXISTS,EXISTS
/usr/bin/ncal,EXISTS,EXISTS
/usr/bin/pycompile,EXISTS,EXISTS
/usr/bin/apt-sortpkgs,EXISTS,EXISTS
/usr/bin/link,EXISTS,EXISTS
/usr/bin/kbxutil,EXISTS,NOT EXISTS
/usr/bin/infocmp,EXISTS,EXISTS
/usr/bin/ionice,EXISTS,EXISTS
/usr/bin/logger,EXISTS,EXISTS
/usr/bin/setlogcons,EXISTS,EXISTS
/usr/bin/lnstat,EXISTS,EXISTS
/usr/bin/gettext.sh,EXISTS,EXISTS
/usr/bin/hexdump,EXISTS,EXISTS
/usr/bin/ipcrm,EXISTS,EXISTS
/usr/bin/lsinitramfs,EXISTS,EXISTS
/usr/bin/slabtop,EXISTS,EXISTS
/usr/bin/hostnamectl,EXISTS,EXISTS
/usr/bin/debconf-escape,EXISTS,EXISTS
/usr/bin/debconf-copydb,EXISTS,EXISTS
/usr/bin/grub-glue-efi,EXISTS,EXISTS
/usr/bin/dpkg-divert,EXISTS,EXISTS
/usr/bin/tee,EXISTS,EXISTS
/usr/bin/expr,EXISTS,EXISTS
/usr/bin/resizecons,EXISTS,EXISTS
/usr/bin/systemd-mount,EXISTS,EXISTS
/usr/bin/chcon,EXISTS,EXISTS
/usr/bin/runcon,EXISTS,EXISTS
/usr/bin/ptx,EXISTS,EXISTS
/usr/bin/tac,EXISTS,EXISTS
/usr/bin/migrate-pubring-from-classic-gpg,EXISTS,NOT EXISTS
/usr/bin/colrm,EXISTS,EXISTS
/usr/bin/hostid,EXISTS,EXISTS
/usr/bin/grub-fstest,EXISTS,EXISTS
/usr/bin/openssl,EXISTS,EXISTS
/usr/bin/localedef,EXISTS,EXISTS
/usr/bin/locale,EXISTS,EXISTS
/usr/bin/gpg-agent,EXISTS,NOT EXISTS
/usr/bin/grub-editenv,EXISTS,EXISTS
/usr/bin/tasksel,EXISTS,EXISTS
/usr/bin/mk_modmap,EXISTS,EXISTS
/usr/bin/chrt,EXISTS,EXISTS
/usr/bin/yes,EXISTS,EXISTS
/usr/bin/linux-check-removal,EXISTS,EXISTS
/usr/bin/w.procps,EXISTS,EXISTS
/usr/bin/split,EXISTS,EXISTS
/usr/bin/namei,EXISTS,EXISTS
/usr/bin/uptime,EXISTS,EXISTS
/usr/bin/gpg-zip,EXISTS,NOT EXISTS
/usr/bin/showkey,EXISTS,EXISTS
/usr/bin/csplit,EXISTS,EXISTS
/usr/bin/whoami,EXISTS,EXISTS
/usr/bin/pgrep,EXISTS,EXISTS
/usr/bin/deallocvt,EXISTS,EXISTS
/usr/bin/chage,EXISTS,EXISTS
/usr/bin/lspgpot,EXISTS,NOT EXISTS
/usr/bin/top,EXISTS,EXISTS
/usr/bin/lastlog,EXISTS,EXISTS
/usr/bin/kernel-install,EXISTS,EXISTS
/usr/bin/stat,EXISTS,EXISTS
/usr/bin/nl,EXISTS,EXISTS
/usr/bin/grub-mklayout,EXISTS,EXISTS
/usr/bin/ssh-keyscan,EXISTS,EXISTS
/usr/bin/sha512sum,EXISTS,EXISTS
/usr/bin/timeout,EXISTS,EXISTS
/usr/bin/ssh,EXISTS,EXISTS
/usr/bin/delpart,EXISTS,EXISTS
/usr/bin/pr,EXISTS,EXISTS
/usr/bin/envsubst,EXISTS,EXISTS
/usr/bin/select-editor,EXISTS,EXISTS
/usr/bin/sum,EXISTS,EXISTS
/usr/bin/grub-mkimage,EXISTS,EXISTS
/usr/bin/dpkg-query,EXISTS,EXISTS
/usr/bin/sudo,EXISTS,EXISTS
/usr/bin/bsd-from,EXISTS,EXISTS
/usr/bin/sensible-pager,EXISTS,EXISTS
/usr/bin/rev,EXISTS,EXISTS
/usr/bin/dbus-run-session,EXISTS,EXISTS
/usr/bin/helpztags,EXISTS,EXISTS
/usr/bin/dbus-monitor,EXISTS,EXISTS
/usr/bin/nohup,EXISTS,EXISTS
/usr/bin/gpasswd,EXISTS,EXISTS
/usr/bin/timedatectl,EXISTS,EXISTS
/usr/bin/chattr,EXISTS,EXISTS
/usr/bin/addpart,EXISTS,EXISTS
/usr/bin/pygettext2.7,EXISTS,EXISTS
/usr/bin/join,EXISTS,EXISTS
/usr/bin/tload,EXISTS,EXISTS
/usr/bin/debconf-show,EXISTS,EXISTS
/usr/bin/setkeycodes,EXISTS,EXISTS
/usr/bin/sha256sum,EXISTS,EXISTS
/usr/bin/ssh-keygen,EXISTS,EXISTS
/usr/bin/whereis,EXISTS,EXISTS
/usr/bin/b2sum,EXISTS,EXISTS
/usr/bin/ldd,EXISTS,EXISTS
/usr/bin/taskset,EXISTS,EXISTS
/usr/bin/dbus-uuidgen,EXISTS,EXISTS
/usr/bin/apt-config,EXISTS,EXISTS
/usr/bin/calendar,EXISTS,EXISTS
/usr/bin/sha224sum,EXISTS,EXISTS
/usr/bin/mapscrn,EXISTS,EXISTS
/usr/bin/dpkg,EXISTS,EXISTS
/usr/bin/colcrt,EXISTS,EXISTS
/usr/bin/bsd-write,EXISTS,EXISTS
/usr/bin/renice,EXISTS,EXISTS
/usr/bin/ipcs,EXISTS,EXISTS
/usr/bin/last,EXISTS,EXISTS
/usr/bin/newgrp,EXISTS,EXISTS
/usr/bin/faillog,EXISTS,EXISTS
/usr/bin/[,EXISTS,EXISTS
/usr/bin/diff,EXISTS,EXISTS
/usr/bin/iconv,EXISTS,EXISTS
/usr/bin/wget,EXISTS,EXISTS
/usr/bin/expand,EXISTS,EXISTS
/usr/bin/du,EXISTS,EXISTS
/usr/bin/tset,EXISTS,EXISTS
/usr/bin/apt-ftparchive,EXISTS,EXISTS
/usr/bin/users,EXISTS,EXISTS
/usr/bin/grub-mkrescue,EXISTS,EXISTS
/usr/bin/ischroot,EXISTS,EXISTS
/usr/bin/clear,EXISTS,EXISTS
/usr/bin/pmap,EXISTS,EXISTS
/usr/bin/setterm,EXISTS,EXISTS
/usr/bin/grub-menulst2cfg,EXISTS,EXISTS
/usr/bin/mesg,EXISTS,EXISTS
/usr/bin/dpkg-split,EXISTS,EXISTS
/usr/bin/mcookie,EXISTS,EXISTS
/usr/bin/ucfr,EXISTS,EXISTS
/usr/bin/python2.7,EXISTS,EXISTS
/usr/bin/systemd-analyze,EXISTS,EXISTS
/usr/bin/install,EXISTS,EXISTS
/usr/bin/savelog,EXISTS,EXISTS
/usr/bin/py3clean,EXISTS,EXISTS
/usr/bin/apt-cdrom,EXISTS,EXISTS
/usr/bin/deb-systemd-helper,EXISTS,EXISTS
/usr/bin/setleds,EXISTS,EXISTS
/usr/bin/unexpand,EXISTS,EXISTS
/usr/bin/systemd-cgls,EXISTS,EXISTS
/usr/bin/getent,EXISTS,EXISTS
/usr/bin/tr,EXISTS,EXISTS
/usr/bin/seq,EXISTS,EXISTS
/usr/bin/unmkinitramfs,EXISTS,EXISTS
/usr/bin/sdiff,EXISTS,EXISTS
/usr/bin/systemd-stdio-bridge,EXISTS,EXISTS
/usr/bin/gpg-connect-agent,EXISTS,NOT EXISTS
/usr/bin/pyclean,EXISTS,EXISTS
/usr/bin/cksum,EXISTS,EXISTS
/usr/bin/lscpu,EXISTS,EXISTS
/usr/bin/printerbanner,EXISTS,EXISTS
/usr/bin/dircolors,EXISTS,EXISTS
/usr/bin/sftp,EXISTS,EXISTS
/usr/bin/dbus-update-activation-environment,EXISTS,EXISTS
/usr/bin/systemd-delta,EXISTS,EXISTS
/usr/bin/python3.5,EXISTS,NOT EXISTS
/usr/bin/linux-update-symlinks,EXISTS,EXISTS
/usr/bin/rename.ul,EXISTS,EXISTS
/usr/bin/xargs,EXISTS,EXISTS
/usr/bin/run-mailcap,EXISTS,EXISTS
/usr/bin/grub-mkfont,EXISTS,EXISTS
/usr/bin/sha1sum,EXISTS,EXISTS
/usr/bin/gpgconf,EXISTS,NOT EXISTS
/usr/bin/gpgv,EXISTS,EXISTS
/usr/bin/bootctl,EXISTS,EXISTS
/usr/bin/dpkg-statoverride,EXISTS,EXISTS
/usr/bin/gpgsplit,EXISTS,NOT EXISTS
/usr/bin/dirname,EXISTS,EXISTS
/usr/bin/ssh-add,EXISTS,EXISTS
/usr/bin/factor,EXISTS,EXISTS
/usr/bin/find,EXISTS,EXISTS
/usr/bin/free,EXISTS,EXISTS
/usr/bin/sensible-editor,EXISTS,EXISTS
/usr/bin/nice,EXISTS,EXISTS
/usr/bin/bashbug,EXISTS,EXISTS
/usr/bin/dbus-daemon,EXISTS,EXISTS
/usr/bin/pwdx,EXISTS,EXISTS
/usr/bin/truncate,EXISTS,EXISTS
/usr/bin/apt-cache,EXISTS,EXISTS
/usr/bin/screendump,EXISTS,EXISTS
/usr/bin/wall,EXISTS,EXISTS
/usr/bin/pathchk,EXISTS,EXISTS
/usr/bin/grub-kbdcomp,EXISTS,EXISTS
/usr/bin/crontab,EXISTS,EXISTS
/usr/bin/rgrep,EXISTS,EXISTS
/usr/bin/psfxtable,EXISTS,EXISTS
/usr/bin/setarch,EXISTS,EXISTS
/usr/bin/ssh-agent,EXISTS,EXISTS
/usr/bin/column,EXISTS,EXISTS
/usr/bin/base32,EXISTS,EXISTS
/usr/bin/passwd,EXISTS,EXISTS
/usr/bin/routef,EXISTS,EXISTS
/usr/bin/apt-get,EXISTS,EXISTS
/usr/bin/basename,EXISTS,EXISTS
/usr/bin/printenv,EXISTS,EXISTS
/usr/bin/debconf-communicate,EXISTS,EXISTS
/usr/bin/ucf,EXISTS,EXISTS
/usr/bin/debconf,EXISTS,EXISTS
/usr/bin/vim.tiny,EXISTS,EXISTS
/usr/bin/utmpdump,EXISTS,EXISTS
/usr/bin/python3.5m,EXISTS,NOT EXISTS
/usr/bin/line,EXISTS,NOT EXISTS
/usr/bin/systemd-run,EXISTS,EXISTS
/usr/bin/systemd-cat,EXISTS,EXISTS
/usr/bin/systemd-cgtop,EXISTS,EXISTS
/usr/bin/pinky,EXISTS,EXISTS
/usr/bin/ssh-copy-id,EXISTS,EXISTS
/usr/bin/apt-mark,EXISTS,EXISTS
/usr/bin/tail,EXISTS,EXISTS
/usr/bin/sort,EXISTS,EXISTS
/usr/bin/ssh-argv0,EXISTS,EXISTS
/usr/bin/watch,EXISTS,EXISTS
/usr/bin/whiptail,EXISTS,EXISTS
/usr/bin/lslogins,EXISTS,EXISTS
/usr/bin/grub-mkstandalone,EXISTS,EXISTS
/usr/bin/uniq,EXISTS,EXISTS
/usr/bin/unshare,EXISTS,EXISTS
/usr/bin/vmstat,EXISTS,EXISTS
/usr/bin/pydoc3.5,EXISTS,NOT EXISTS
/usr/bin/lsattr,EXISTS,EXISTS
/usr/bin/pydoc2.7,EXISTS,EXISTS
/usr/bin/chfn,EXISTS,EXISTS
/usr/bin/file,EXISTS,EXISTS
/usr/bin/arch,EXISTS,EXISTS
/usr/bin/comm,EXISTS,EXISTS
/usr/bin/pygettext3.5,EXISTS,NOT EXISTS
/usr/bin/getkeycodes,EXISTS,EXISTS
/usr/bin/resizepart,EXISTS,EXISTS
/usr/bin/apt-extracttemplates,EXISTS,EXISTS
/usr/bin/diff3,EXISTS,EXISTS
/usr/bin/grub-mkrelpath,EXISTS,EXISTS
/usr/bin/cut,EXISTS,EXISTS
/usr/bin/who,EXISTS,EXISTS
/usr/bin/scriptreplay,EXISTS,EXISTS
/usr/bin/symcryptrun,EXISTS,NOT EXISTS
/usr/bin/tic,EXISTS,EXISTS
/usr/bin/perf,EXISTS,EXISTS
/usr/bin/test,EXISTS,EXISTS
/usr/bin/tsort,EXISTS,EXISTS
/usr/bin/gettext,EXISTS,EXISTS
/usr/bin/nsenter,EXISTS,EXISTS
/usr/bin/fold,EXISTS,EXISTS
/usr/bin/mkfifo,EXISTS,EXISTS
/usr/bin/grub-mkpasswd-pbkdf2,EXISTS,EXISTS
/usr/bin/ipcmk,EXISTS,EXISTS
/usr/bin/base64,EXISTS,EXISTS
/usr/bin/realpath,EXISTS,EXISTS
/usr/bin/tput,EXISTS,EXISTS
/usr/bin/py3compile,EXISTS,EXISTS
/usr/bin/partx,EXISTS,EXISTS
/usr/bin/showconsolefont,EXISTS,EXISTS
/usr/bin/getconf,EXISTS,EXISTS
/usr/bin/grub-mount,EXISTS,EXISTS
/usr/bin/getopt,EXISTS,EXISTS
/usr/bin/grub-file,EXISTS,EXISTS
/usr/bin/ul,EXISTS,EXISTS
/usr/bin/lslocks,EXISTS,EXISTS
/usr/bin/ngettext,EXISTS,EXISTS
/usr/bin/sha384sum,EXISTS,EXISTS
/usr/bin/dpkg-deb,EXISTS,EXISTS
/usr/bin/unicode_stop,EXISTS,EXISTS
/usr/bin/perl,EXISTS,EXISTS
/usr/bin/routel,EXISTS,EXISTS
/usr/bin/setsid,EXISTS,EXISTS
/usr/bin/ucfq,EXISTS,EXISTS
/usr/bin/dh_bash-completion,EXISTS,EXISTS
/usr/bin/wc,EXISTS,EXISTS
/usr/bin/dpkg-maintscript-helper,EXISTS,EXISTS
/usr/bin/apt,EXISTS,EXISTS
/usr/bin/lorder,EXISTS,EXISTS
/usr/bin/xxd,EXISTS,EXISTS
/usr/include/sudo_plugin.h,EXISTS,EXISTS
/usr/sbin/vipw,EXISTS,EXISTS
/usr/sbin/newusers,EXISTS,EXISTS
/usr/sbin/e4defrag,EXISTS,EXISTS
/usr/sbin/update-initramfs,EXISTS,EXISTS
/usr/sbin/usermod,EXISTS,EXISTS
/usr/sbin/service,EXISTS,EXISTS
/usr/sbin/filefrag,EXISTS,EXISTS
/usr/sbin/grub-reboot,EXISTS,EXISTS
/usr/sbin/invoke-rc.d,EXISTS,EXISTS
